date,day,th_month,year,1st_prize,2digit_up,3digit_up,2digit_buttom,"3digit_front,3digit_bottom",3digit_front,3digit_bottom,thai_zodiac,dow,moon_phase,moon_category,moon_distance_km
2001-05-16,16,พฤษภาคม,2544,091982,82,982,61,['437' '507' '055' '080'],['437' '507'],['055' '080'],Snake,Wednesday,0.4467929840087891,จันทร์เพ็ญ,403576.64290082874
2001-05-02,2,พฤษภาคม,2544,205095,95,095,64,['980' '543' '294' '099'],['980' '543'],['294' '099'],Snake,Wednesday,0.6469525909423828,ช่วงข้างแรม,369426.48064707173
2001-04-16,16,เมษายน,2544,140843,43,843,28,['031' '952' '800' '378'],['031' '952'],['800' '378'],Snake,Monday,0.46781238555908206,จันทร์เพ็ญ,403506.1798518337
2001-04-01,1,เมษายน,2544,640998,98,998,49,['600' '061' '407' '877'],['600' '061'],['407' '877'],Snake,Sunday,0.4506726455688477,จันทร์เพ็ญ,373731.58833653433
2001-03-16,16,มีนาคม,2544,633616,16,616,45,['400' '773' '903' '350'],['400' '773'],['903' '350'],Snake,Friday,0.5860410690307617,จันทร์เพ็ญ,393911.43232120667
2001-03-01,1,มีนาคม,2544,836537,37,537,85,['356' '147' '292' '380'],['356' '147'],['292' '380'],Snake,Thursday,0.2860238456726074,ช่วงข้างขึ้น,387086.30407080054
2001-02-16,16,กุมภาพันธ์,2544,621267,67,267,47,['155' '275' '673' '305'],['155' '275'],['673' '305'],Snake,Friday,0.41554264068603514,จันทร์เพ็ญ,395041.0702871019
2001-02-01,1,กุมภาพันธ์,2544,454703,03,703,13,['089' '437' '245' '063'],['089' '437'],['245' '063'],Snake,Thursday,0.4403753662109375,จันทร์เพ็ญ,387530.8865509648
2001-01-16,16,มกราคม,2544,737016,16,016,36,['358' '515' '778' '035'],['358' '515'],['778' '035'],Snake,Tuesday,0.5572978210449219,จันทร์เพ็ญ,379867.4117230694
2000-12-30,30,ธันวาคม,2543,119451,51,451,31,['600' '763' '985' '357'],['600' '763'],['985' '357'],Dragon,Saturday,0.15550064086914062,ช่วงข้างขึ้น,405352.4649917637
2000-12-16,16,ธันวาคม,2543,969676,76,676,91,['555' '267' '313' '605'],['555' '267'],['313' '605'],Dragon,Saturday,0.7230844879150391,ช่วงข้างแรม,367386.46566111594
2000-12-01,1,ธันวาคม,2543,887956,56,956,56,['454' '664' '170' '933'],['454' '664'],['170' '933'],Dragon,Friday,0.21841888427734374,ช่วงข้างขึ้น,405272.80656712124
2000-11-16,16,พฤศจิกายน,2543,565311,11,311,10,['494' '381' '044' '304'],['494' '381'],['044' '304'],Dragon,Thursday,0.7868299102783203,ช่วงข้างแรม,366618.7562874635
2000-11-01,1,พฤศจิกายน,2543,093182,82,182,90,['046' '606' '818' '407'],['046' '606'],['818' '407'],Dragon,Wednesday,0.2078133201599121,ช่วงข้างขึ้น,401597.6169404737
2000-10-16,16,ตุลาคม,2543,620662,62,662,39,['276' '607' '133' '372'],['276' '607'],['133' '372'],Dragon,Monday,0.9168029022216797,ช่วงข้างแรมแก่,374348.75826492906
2000-10-01,1,ตุลาคม,2543,290582,82,582,26,['690' '436' '618' '070'],['690' '436'],['618' '070'],Dragon,Sunday,0.11720930099487305,เริ่มข้างขึ้น,388322.21132116625
2000-09-16,16,กันยายน,2543,046251,51,251,05,['933' '806' '860' '230'],['933' '806'],['860' '230'],Dragon,Saturday,0.947750244140625,ช่วงข้างแรมแก่,385949.3864325178
2000-09-01,1,กันยายน,2543,437367,67,367,52,['952' '290' '365' '474'],['952' '290'],['365' '474'],Dragon,Friday,0.08864812850952149,เริ่มข้างขึ้น,375924.2674568179
2000-08-16,16,สิงหาคม,2543,459013,13,013,57,['087' '378' '155' '120'],['087' '378'],['155' '120'],Dragon,Wednesday,0.9934397888183594,ช่วงข้างแรมแก่,399795.3929755208
2000-08-01,1,สิงหาคม,2543,267540,40,540,18,['881' '930' '665' '463'],['881' '930'],['665' '463'],Dragon,Tuesday,0.0125783109664917,เริ่มข้างขึ้น,360973.21361158276
2000-07-16,16,กรกฎาคม,2543,931342,42,342,43,['397' '237' '739' '656'],['397' '237'],['739' '656'],Dragon,Sunday,0.9969640350341797,ช่วงข้างแรมแก่,406157.96596608823
2000-07-01,1,กรกฎาคม,2543,674071,71,071,29,['946' '761' '689' '190'],['946' '761'],['689' '190'],Dragon,Saturday,0.010448755025863647,เริ่มข้างขึ้น,358198.3000241709
2000-06-16,16,มิถุนายน,2543,825696,96,696,57,['592' '832' '311' '771'],['592' '832'],['311' '771'],Dragon,Friday,0.9912049102783204,ช่วงข้างแรมแก่,403951.70276814373
2000-06-01,1,มิถุนายน,2543,592761,61,761,16,['716' '705' '981' '810'],['716' '705'],['981' '810'],Dragon,Thursday,0.035019614696502686,เริ่มข้างขึ้น,364798.3157260576
2000-05-16,16,พฤษภาคม,2543,009315,15,315,56,['226' '035' '929' '174'],['226' '035'],['929' '174'],Dragon,Tuesday,0.9454295349121093,ช่วงข้างแรมแก่,392914.9879783252
2000-05-02,2,พฤษภาคม,2543,070715,15,715,20,['422' '287' '979' '740'],['422' '287'],['979' '740'],Dragon,Tuesday,0.06381946086883544,เริ่มข้างขึ้น,376196.99393908726
2000-04-16,16,เมษายน,2543,836777,77,777,63,['950' '273' '131' '362'],['950' '273'],['131' '362'],Dragon,Sunday,0.9170947265625,ช่วงข้างแรมแก่,381338.46284084255
2000-04-01,1,เมษายน,2543,963948,48,948,99,['477' '535' '511' '018'],['477' '535'],['511' '018'],Dragon,Saturday,0.15282466888427734,ช่วงข้างขึ้น,393414.8820362473
2000-03-16,16,มีนาคม,2543,164311,11,311,65,['009' '460' '071' '326'],['009' '460'],['071' '326'],Dragon,Thursday,0.7921201324462891,ช่วงข้างแรม,369865.66432713997
2000-03-01,1,มีนาคม,2543,997833,33,833,63,['817' '250' '627' '416'],['817' '250'],['627' '416'],Dragon,Wednesday,0.24554021835327147,ช่วงข้างขึ้น,403831.04829374
2000-02-16,16,กุมภาพันธ์,2543,729816,16,816,91,['631' '916' '618' '181'],['631' '916'],['618' '181'],Dragon,Wednesday,0.8230712127685547,ช่วงข้างแรม,365241.6094603925
2000-02-01,1,กุมภาพันธ์,2543,530213,13,213,85,['109' '926' '094' '597'],['109' '926'],['094' '597'],Dragon,Tuesday,0.17909997940063477,ช่วงข้างขึ้น,405606.6265678965
2000-01-16,16,มกราคม,2543,442183,83,183,82,['540' '950' '269' '847'],['540' '950'],['269' '847'],Dragon,Sunday,0.6587483978271484,ช่วงข้างแรม,370692.30769925984
1999-12-30,30,ธันวาคม,2542,051108,08,108,03,['061' '263' '540' '301'],['061' '263'],['540' '301'],Rabbit,Thursday,0.4594125747680664,จันทร์เพ็ญ,392325.7524865563
1999-12-16,16,ธันวาคม,2542,139853,53,853,30,['131' '688' '143' '656'],['131' '688'],['143' '656'],Rabbit,Thursday,0.4976337432861328,จันทร์เพ็ญ,385058.54958570795
1999-12-01,1,ธันวาคม,2542,669281,81,281,79,['952' '896' '999' '999'],['952' '896'],['999' '999'],Rabbit,Wednesday,0.39428421020507814,จันทร์เพ็ญ,387762.05968797905
1999-11-16,16,พฤศจิกายน,2542,764354,54,354,14,['978' '723' '324' '293'],['978' '723'],['324' '293'],Rabbit,Tuesday,0.4637282943725586,จันทร์เพ็ญ,394678.47990646027
1999-11-01,1,พฤศจิกายน,2542,561335,35,335,03,['655' '882' '570' '141'],['655' '882'],['570' '141'],Rabbit,Monday,0.4466919708251953,จันทร์เพ็ญ,377843.244827718
1999-10-16,16,ตุลาคม,2542,410227,27,227,28,['468' '304' '750' '467'],['468' '304'],['750' '467'],Rabbit,Saturday,0.34867511749267577,ช่วงข้างขึ้น,404058.3551932662
1999-10-01,1,ตุลาคม,2542,830676,76,676,80,['287' '215' '167' '234'],['287' '215'],['167' '234'],Rabbit,Friday,0.6335339736938477,ช่วงข้างแรม,368709.51999432174
1999-09-16,16,กันยายน,2542,807506,06,506,46,['593' '268' '283' '734'],['593' '268'],['283' '734'],Rabbit,Thursday,0.33061344146728516,ช่วงข้างขึ้น,404009.80082337046
1999-09-01,1,กันยายน,2542,591344,44,344,33,['261' '237' '275' '861'],['261' '237'],['275' '861'],Rabbit,Wednesday,0.7158243560791016,ช่วงข้างแรม,370617.8042579349
1999-08-16,16,สิงหาคม,2542,340998,98,998,65,['696' '333' '371' '111'],['696' '333'],['371' '111'],Rabbit,Monday,0.21940189361572265,ช่วงข้างขึ้น,394709.58396120695
1999-08-01,1,สิงหาคม,2542,056860,60,860,98,['688' '064' '303' '994'],['688' '064'],['303' '994'],Rabbit,Sunday,0.8699849700927734,ช่วงข้างแรม,381633.30698802136
1999-07-16,16,กรกฎาคม,2542,070416,16,416,03,['138' '349' '343' '004'],['138' '349'],['343' '004'],Rabbit,Friday,0.10812653541564941,เริ่มข้างขึ้น,377645.8925609826
1999-07-01,1,กรกฎาคม,2542,386441,41,441,67,['152' '987' '001' '211'],['152' '987'],['001' '211'],Rabbit,Thursday,0.9581307220458984,ช่วงข้างแรมแก่,396203.9718277822
1999-06-16,16,มิถุนายน,2542,278794,94,794,63,['917' '422' '859' '742'],['917' '422'],['859' '742'],Rabbit,Wednesday,0.07051648139953613,เริ่มข้างขึ้น,366034.46679320186
1999-06-01,1,มิถุนายน,2542,077626,26,626,08,['606' '177' '951' '340'],['606' '177'],['951' '340'],Rabbit,Tuesday,0.9723299407958984,ช่วงข้างแรมแก่,404042.5767645985
1999-05-16,16,พฤษภาคม,2542,618818,18,818,16,['843' '074' '884' '870'],['843' '074'],['884' '870'],Rabbit,Sunday,0.005658988356590271,เริ่มข้างขึ้น,357228.25755530735
1999-05-02,2,พฤษภาคม,2542,691483,83,483,45,['686' '003' '715' '184'],['686' '003'],['715' '184'],Rabbit,Sunday,0.9811005401611328,ช่วงข้างแรมแก่,406253.08934068313
1999-04-16,16,เมษายน,2542,625094,94,094,35,['394' '432' '067' '859'],['394' '432'],['067' '859'],Rabbit,Friday,0.0020556293427944185,เริ่มข้างขึ้น,360265.65732029034
1999-04-01,1,เมษายน,2542,479957,57,957,92,['713' '471' '858' '670'],['713' '471'],['858' '670'],Rabbit,Thursday,0.9988067626953125,ช่วงข้างแรมแก่,399741.6139603709
1999-03-16,16,มีนาคม,2542,577278,78,278,63,['089' '418' '606' '415'],['089' '418'],['606' '415'],Rabbit,Tuesday,0.04180217742919922,เริ่มข้างขึ้น,374430.75036445167
1999-03-02,2,มีนาคม,2542,660214,14,214,58,['645' '612' '927' '479'],['645' '612'],['927' '479'],Rabbit,Tuesday,0.99895263671875,ช่วงข้างแรมแก่,388918.93547113286
1999-02-16,16,กุมภาพันธ์,2542,307213,13,213,41,['456' '091' '404' '782'],['456' '091'],['404' '782'],Rabbit,Tuesday,0.0009405330568552018,เริ่มข้างขึ้น,378150.87194028543
1999-02-01,1,กุมภาพันธ์,2542,342860,60,860,69,['361' '048' '735' '752'],['361' '048'],['735' '752'],Rabbit,Monday,0.9986941528320312,ช่วงข้างแรมแก่,379828.43586947303
1999-01-16,16,มกราคม,2542,190611,11,611,13,['186' '543' '854' '976'],['186' '543'],['854' '976'],Rabbit,Saturday,0.029575319290161134,เริ่มข้างขึ้น,394758.62596465973
1998-12-30,30,ธันวาคม,2541,464147,47,147,50,['778' '094' '924' '983'],['778' '094'],['924' '983'],Tiger,Wednesday,0.8671797943115235,ช่วงข้างแรม,364146.1058434914
1998-12-16,16,ธันวาคม,2541,181813,13,813,55,['306' '175' '498' '560'],['306' '175'],['498' '560'],Tiger,Wednesday,0.08119585037231446,เริ่มข้างขึ้น,404966.6075242567
1998-12-01,1,ธันวาคม,2541,836569,69,569,58,['115' '075' '944' '200'],['115' '075'],['944' '200'],Tiger,Tuesday,0.897161865234375,ช่วงข้างแรมแก่,360842.63231119607
1998-11-16,16,พฤศจิกายน,2541,270744,44,744,20,['480' '763' '785' '794'],['480' '763'],['785' '794'],Tiger,Monday,0.08982417106628418,เริ่มข้างขึ้น,405866.5004228405
1998-11-01,1,พฤศจิกายน,2541,920846,46,846,29,['081' '316' '044' '289'],['081' '316'],['044' '289'],Tiger,Sunday,0.8518228912353516,ช่วงข้างแรม,365039.5550129283
1998-10-16,16,ตุลาคม,2541,261080,80,080,74,['461' '935' '755' '695'],['461' '935'],['755' '695'],Tiger,Friday,0.17009450912475585,ช่วงข้างขึ้น,397699.30013050325
1998-10-01,1,ตุลาคม,2541,987844,44,844,18,['806' '286' '728' '470'],['806' '286'],['728' '470'],Tiger,Thursday,0.7137914276123047,ช่วงข้างแรม,380996.0047599138
1998-09-16,16,กันยายน,2541,065720,20,720,65,['782' '584' '401' '311'],['782' '584'],['401' '311'],Tiger,Wednesday,0.20656801223754884,ช่วงข้างขึ้น,387502.9172833706
1998-09-01,1,กันยายน,2541,872795,95,795,96,['316' '042' '551' '060'],['316' '042'],['551' '060'],Tiger,Tuesday,0.6746186828613281,ช่วงข้างแรม,391966.1924001621
1998-08-16,16,สิงหาคม,2541,081784,84,784,91,['724' '464' '644' '677'],['724' '464'],['644' '677'],Tiger,Sunday,0.3694310760498047,ช่วงข้างขึ้น,374146.7386484332
1998-08-01,1,สิงหาคม,2541,748493,93,493,22,['015' '001' '771' '862'],['015' '001'],['771' '862'],Tiger,Saturday,0.5485208129882813,จันทร์เพ็ญ,402872.0820728154
1998-07-16,16,กรกฎาคม,2541,599991,91,991,52,['012' '401' '904' '935'],['012' '401'],['904' '935'],Tiger,Thursday,0.5741667938232422,จันทร์เพ็ญ,369786.7025218648
1998-07-01,1,กรกฎาคม,2541,595123,23,123,65,['076' '101' '606' '314'],['076' '101'],['606' '314'],Tiger,Wednesday,0.4271214294433594,จันทร์เพ็ญ,402319.4190978259
1998-06-16,16,มิถุนายน,2541,858076,76,076,19,['235' '316' '219' '533'],['235' '316'],['219' '533'],Tiger,Tuesday,0.6613856506347656,ช่วงข้างแรม,374766.8343781703
1998-06-01,1,มิถุนายน,2541,820088,88,088,67,['014' '649' '781' '530'],['014' '649'],['781' '530'],Tiger,Monday,0.39687084197998046,จันทร์เพ็ญ,395528.28587254044
1998-05-16,16,พฤษภาคม,2541,840043,43,043,63,['984' '258' '981' '950'],['984' '258'],['981' '950'],Tiger,Saturday,0.8169223022460937,ช่วงข้างแรม,388372.85554916365
1998-05-02,2,พฤษภาคม,2541,663807,07,807,72,['802' '946' '143' '325'],['802' '946'],['143' '325'],Tiger,Saturday,0.3577095031738281,ช่วงข้างขึ้น,385407.2424099734
1998-04-16,16,เมษายน,2541,146573,73,573,17,['202' '153' '705' '664'],['202' '153'],['705' '664'],Tiger,Thursday,0.8531278228759765,ช่วงข้างแรม,398427.1977073187
1998-04-01,1,เมษายน,2541,496930,30,930,66,['454' '563' '882' '786'],['454' '563'],['882' '786'],Tiger,Wednesday,0.207788143157959,ช่วงข้างขึ้น,368925.4023362254
1998-03-16,16,มีนาคม,2541,572701,01,701,79,['260' '852' '943' '506'],['260' '852'],['943' '506'],Tiger,Monday,0.930535659790039,ช่วงข้างแรมแก่,405830.93800414354
1998-03-01,1,มีนาคม,2541,236864,64,864,74,['867' '285' '127' '562'],['867' '285'],['127' '562'],Tiger,Sunday,0.07623979568481445,เริ่มข้างขึ้น,360296.1692485749
1998-02-16,16,กุมภาพันธ์,2541,612897,97,897,69,['460' '234' '356' '213'],['460' '234'],['356' '213'],Tiger,Monday,0.8218332672119141,ช่วงข้างแรม,405420.62919684686
1998-02-01,1,กุมภาพันธ์,2541,665959,59,959,48,['381' '685' '788' '941'],['381' '685'],['788' '941'],Tiger,Sunday,0.18562660217285157,ช่วงข้างขึ้น,365075.22192453034
1998-01-16,16,มกราคม,2541,947195,95,195,34,['425' '185' '833' '792'],['425' '185'],['833' '792'],Tiger,Friday,0.8964041137695312,ช่วงข้างแรมแก่,400176.09545971034
1997-12-30,30,ธันวาคม,2540,675704,04,704,65,['044' '327' '977' '788'],['044' '327'],['977' '788'],Ox,Tuesday,0.0025482231378555296,เริ่มข้างขึ้น,377095.52842990495
1997-12-16,16,ธันวาคม,2540,294240,40,240,71,['975' '762' '142' '408'],['975' '762'],['142' '408'],Ox,Tuesday,0.957389907836914,ช่วงข้างแรมแก่,385621.1742176488
1997-12-01,1,ธันวาคม,2540,241559,59,559,86,['392' '982' '677' '168'],['392' '982'],['677' '168'],Ox,Monday,0.010939203500747681,เริ่มข้างขึ้น,386353.5998203512
1997-11-16,16,พฤศจิกายน,2540,875462,62,462,99,['539' '573' '730' '038'],['539' '573'],['730' '038'],Ox,Sunday,0.9717943572998047,ช่วงข้างแรมแก่,372826.74944044324
1997-11-01,1,พฤศจิกายน,2540,974201,01,201,39,['830' '877' '283' '064'],['830' '877'],['283' '064'],Ox,Saturday,0.004706021547317505,เริ่มข้างขึ้น,397763.667760035
1997-10-16,16,ตุลาคม,2540,405124,24,124,98,['280' '356' '459' '125'],['280' '356'],['459' '125'],Ox,Thursday,0.999083251953125,ช่วงข้างแรมแก่,359629.9573167274
1997-10-01,1,ตุลาคม,2540,444413,13,413,24,['808' '689' '746' '698'],['808' '689'],['746' '698'],Ox,Wednesday,0.004517699778079987,เริ่มข้างขึ้น,405967.3012452782
1997-09-16,16,กันยายน,2540,527514,14,514,98,['251' '335' '687' '935'],['251' '335'],['687' '935'],Ox,Tuesday,0.9905116271972656,ช่วงข้างแรมแก่,357371.4824972092
1997-09-01,1,กันยายน,2540,083537,37,537,59,['132' '319' '658' '716'],['132' '319'],['658' '716'],Ox,Monday,0.009194024205207825,เริ่มข้างขึ้น,405299.4522579177
1997-08-16,16,สิงหาคม,2540,156967,67,967,30,['235' '957' '596' '569'],['235' '957'],['596' '569'],Ox,Saturday,0.9130738067626953,ช่วงข้างแรมแก่,367113.3560381946
1997-08-01,1,สิงหาคม,2540,054272,72,272,31,['797' '145' '414' '440'],['797' '145'],['414' '440'],Ox,Friday,0.05448084354400635,เริ่มข้างขึ้น,395690.38919929415
1997-07-16,16,กรกฎาคม,2540,509691,91,691,67,['982' '623' '750' '944'],['982' '623'],['750' '944'],Ox,Wednesday,0.7931685638427735,ช่วงข้างแรม,384612.12106422056
1997-07-01,1,กรกฎาคม,2540,676573,73,573,11,['909' '620' '412' '092'],['909' '620'],['412' '092'],Ox,Tuesday,0.15225869178771972,ช่วงข้างขึ้น,381124.2175544519
1997-06-16,16,มิถุนายน,2540,537146,46,146,61,['635' '769' '982' '504'],['635' '769'],['982' '504'],Ox,Monday,0.7584722900390625,ช่วงข้างแรม,395491.0863983305
1997-06-01,1,มิถุนายน,2540,643997,97,997,24,['507' '918' '784' '060'],['507' '918'],['784' '060'],Ox,Sunday,0.21354297637939454,ช่วงข้างขึ้น,371721.2841665908
1997-05-16,16,พฤษภาคม,2540,088067,67,067,52,['510' '621' '896' '769'],['510' '621'],['896' '769'],Ox,Friday,0.6453997802734375,ช่วงข้างแรม,404001.4762219321
1997-05-02,2,พฤษภาคม,2540,388437,37,437,38,['025' '656' '056' '728'],['025' '656'],['056' '728'],Ox,Friday,0.28980363845825197,ช่วงข้างขึ้น,367641.3238566159
1997-04-16,16,เมษายน,2540,551450,50,450,92,['654' '165' '279' '085'],['654' '165'],['279' '085'],Ox,Wednesday,0.623808479309082,จันทร์เพ็ญ,403406.7026061937
1997-04-01,1,เมษายน,2540,617629,29,629,52,['426' '162' '880' '015'],['426' '162'],['880' '015'],Ox,Tuesday,0.4811172866821289,จันทร์เพ็ญ,374516.46937758895
1997-03-16,16,มีนาคม,2540,100474,74,474,36,['444' '822' '705' '214'],['444' '822'],['705' '214'],Ox,Sunday,0.5007477951049805,จันทร์เพ็ญ,393250.54952751845
1997-03-01,1,มีนาคม,2540,976779,79,779,98,['148' '414' '791' '364'],['148' '414'],['791' '364'],Ox,Saturday,0.6462322998046875,ช่วงข้างแรม,388950.4574974999
1997-02-16,16,กุมภาพันธ์,2540,499884,84,884,94,['716' '247' '533' '315'],['716' '247'],['533' '315'],Ox,Sunday,0.6641485595703125,ช่วงข้างแรม,393963.88775955886
1997-02-01,1,กุมภาพันธ์,2540,750792,92,792,57,['402' '771' '703' '079'],['402' '771'],['703' '079'],Ox,Saturday,0.48293251037597656,จันทร์เพ็ญ,388365.6803696812
1997-01-16,16,มกราคม,2540,151995,95,995,47,['612' '257' '020' '381'],['612' '257'],['020' '381'],Ox,Thursday,0.5190959930419922,จันทร์เพ็ญ,379162.9553879612
1996-12-30,30,ธันวาคม,2539,879454,54,454,26,['879' '314' '158' '584'],['879' '314'],['158' '584'],Rat,Monday,0.7769169616699219,ช่วงข้างแรม,405203.5974329873
1996-12-16,16,ธันวาคม,2539,593856,56,856,44,['381' '755' '608' '438'],['381' '755'],['608' '438'],Rat,Monday,0.3450709533691406,ช่วงข้างขึ้น,368671.58906977624
1996-12-01,1,ธันวาคม,2539,179528,28,528,66,['822' '365' '920' '566'],['822' '365'],['920' '566'],Rat,Sunday,0.7034851837158204,ช่วงข้างแรม,404535.1563191647
1996-11-16,16,พฤศจิกายน,2539,951088,88,088,21,['168' '349' '580' '577'],['168' '349'],['580' '577'],Rat,Saturday,0.2746377372741699,ช่วงข้างขึ้น,369471.96989175165
1996-11-01,1,พฤศจิกายน,2539,512694,94,694,24,['290' '432' '255' '964'],['290' '432'],['255' '964'],Rat,Friday,0.7154857635498046,ช่วงข้างแรม,400116.2210250972
1996-10-16,16,ตุลาคม,2539,198019,19,019,18,['082' '270' '865' '824'],['082' '270'],['865' '824'],Rat,Wednesday,0.12739707946777343,ช่วงข้างขึ้น,379108.0269508553
1996-10-01,1,ตุลาคม,2539,947788,88,788,97,['089' '166' '544' '484'],['089' '166'],['544' '484'],Rat,Tuesday,0.823143081665039,ช่วงข้างแรม,385818.38716051076
1996-09-16,16,กันยายน,2539,814368,68,368,59,['889' '818' '976' '400'],['889' '818'],['976' '400'],Rat,Monday,0.09016986846923829,เริ่มข้างขึ้น,390477.30782658793
1996-09-01,1,กันยายน,2539,470136,36,136,02,['392' '666' '927' '501'],['392' '666'],['927' '501'],Rat,Sunday,0.8595106506347656,ช่วงข้างแรม,373732.6680965536
1996-08-16,16,สิงหาคม,2539,352768,68,768,19,['389' '932' '609' '875'],['389' '932'],['609' '875'],Rat,Friday,0.026338374614715575,เริ่มข้างขึ้น,402801.37520704186
1996-08-01,1,สิงหาคม,2539,151091,91,091,61,['646' '650' '833' '669'],['646' '650'],['833' '669'],Rat,Thursday,0.9623458862304688,ช่วงข้างแรมแก่,359687.01044290327
1996-07-16,16,กรกฎาคม,2539,332687,87,687,91,['771' '547' '281' '010'],['771' '547'],['281' '010'],Rat,Tuesday,0.0027182063460350035,เริ่มข้างขึ้น,406487.39726484986
1996-07-01,1,กรกฎาคม,2539,625379,79,379,76,['666' '298' '094' '543'],['666' '298'],['094' '543'],Rat,Monday,0.997699966430664,ช่วงข้างแรมแก่,358755.9089966678
1996-06-16,16,มิถุนายน,2539,318311,11,311,21,['649' '118' '735' '916'],['649' '118'],['735' '916'],Rat,Sunday,0.0017450524866580964,เริ่มข้างขึ้น,402013.3942098031
1996-06-01,1,มิถุนายน,2539,869656,56,656,81,['422' '126' '961' '584'],['422' '126'],['961' '584'],Rat,Saturday,0.9885452270507813,ช่วงข้างแรมแก่,367092.2136403993
1996-05-17,17,พฤษภาคม,2539,978140,40,140,75,['321' '443' '718' '523'],['321' '443'],['718' '523'],Rat,Friday,0.003145550191402435,เริ่มข้างขึ้น,392258.28490084043
1996-05-02,2,พฤษภาคม,2539,247351,51,351,54,['175' '234' '661' '978'],['175' '234'],['661' '978'],Rat,Thursday,0.9726785278320312,ช่วงข้างแรมแก่,379477.61835613754
1996-04-16,16,เมษายน,2539,049584,84,584,77,['435' '222' '155' '052'],['435' '222'],['155' '052'],Rat,Tuesday,0.04503842353820801,เริ่มข้างขึ้น,376543.84072202956
1996-04-01,1,เมษายน,2539,660765,65,765,90,['701' '338' '839' '278'],['701' '338'],['839' '278'],Rat,Monday,0.9067467498779297,ช่วงข้างแรมแก่,396073.146710617
1996-03-16,16,มีนาคม,2539,019128,28,128,27,['673' '796' '694' '526'],['673' '796'],['694' '526'],Rat,Saturday,0.15561126708984374,ช่วงข้างขึ้น,366320.63802925876
1996-03-01,1,มีนาคม,2539,304855,55,855,72,['760' '664' '443' '945'],['760' '664'],['443' '945'],Rat,Friday,0.8272258758544921,ช่วงข้างแรม,405002.69240747904
1996-02-16,16,กุมภาพันธ์,2539,681455,55,455,49,['977' '664' '428' '779'],['977' '664'],['428' '779'],Rat,Friday,0.12779877662658692,ช่วงข้างขึ้น,362336.84602292953
1996-02-01,1,กุมภาพันธ์,2539,256556,56,556,26,['906' '705' '549' '994'],['906' '705'],['549' '994'],Rat,Thursday,0.8821499633789063,ช่วงข้างแรมแก่,405973.64048152
1996-01-16,16,มกราคม,2539,318302,02,302,21,['882' '444' '661' '971'],['882' '444'],['661' '971'],Rat,Tuesday,0.27498382568359375,ช่วงข้างขึ้น,370243.0230383668
1995-12-30,30,ธันวาคม,2538,327686,86,686,04,['748' '456' '145' '928'],['748' '456'],['145' '928'],Pig,Saturday,0.6237152481079101,จันทร์เพ็ญ,391005.5891237245
1995-12-16,16,ธันวาคม,2538,952808,08,808,68,['732' '540' '639' '064'],['732' '540'],['639' '064'],Pig,Saturday,0.42260162353515623,จันทร์เพ็ญ,386024.4471693365
1995-12-01,1,ธันวาคม,2538,714426,26,426,74,['516' '427' '387' '073'],['516' '427'],['387' '073'],Pig,Friday,0.6819359588623047,ช่วงข้างแรม,385679.34193481226
1995-11-16,16,พฤศจิกายน,2538,239422,22,422,85,['078' '883' '776' '756'],['078' '883'],['776' '756'],Pig,Thursday,0.45093360900878904,จันทร์เพ็ญ,395650.64706439385
1995-11-01,1,พฤศจิกายน,2538,282069,69,069,07,['962' '564' '194' '393'],['962' '564'],['194' '393'],Pig,Wednesday,0.6245221328735352,จันทร์เพ็ญ,376088.2168248948
1995-10-16,16,ตุลาคม,2538,322154,54,154,86,['924' '192' '716' '233'],['924' '192'],['716' '233'],Pig,Monday,0.5661543655395508,จันทร์เพ็ญ,404068.8741457113
1995-10-01,1,ตุลาคม,2538,317092,92,092,76,['139' '819' '088' '296'],['139' '819'],['088' '296'],Pig,Sunday,0.4314667510986328,จันทร์เพ็ญ,369708.26318111503
1995-09-16,16,กันยายน,2538,876454,54,454,51,['558' '297' '582' '802'],['558' '297'],['582' '802'],Pig,Saturday,0.5845199966430664,จันทร์เพ็ญ,403234.672453457
1995-09-01,1,กันยายน,2538,620837,37,837,83,['693' '872' '255' '644'],['693' '872'],['255' '644'],Pig,Friday,0.34709644317626953,ช่วงข้างขึ้น,373199.61495675147
1995-08-16,16,สิงหาคม,2538,265333,33,333,51,['235' '455' '618' '342'],['235' '455'],['618' '342'],Pig,Wednesday,0.7039217376708984,ช่วงข้างแรม,392741.1117842654
1995-08-01,1,สิงหาคม,2538,464819,19,819,59,['070' '274' '669' '293'],['070' '274'],['669' '293'],Pig,Tuesday,0.1860251808166504,ช่วงข้างขึ้น,385839.56438927446
1995-07-16,16,กรกฎาคม,2538,248122,22,122,96,['571' '085' '303' '758'],['571' '085'],['303' '758'],Pig,Sunday,0.8327332305908203,ช่วงข้างแรม,375376.96845095605
1995-07-01,1,กรกฎาคม,2538,939901,01,901,19,['428' '940' '667' '879'],['428' '940'],['667' '879'],Pig,Saturday,0.0823292350769043,เริ่มข้างขึ้น,399624.7212305502
1995-06-16,16,มิถุนายน,2538,046698,98,698,82,['678' '785' '507' '393'],['678' '785'],['507' '393'],Pig,Friday,0.8822454833984374,ช่วงข้างแรมแก่,364960.1055740961
1995-06-01,1,มิถุนายน,2538,105615,15,615,17,['374' '735' '168' '688'],['374' '735'],['168' '688'],Pig,Thursday,0.061683940887451175,เริ่มข้างขึ้น,405494.6101736463
